,Co_Code,Symbol,IdxStart_Date,IdxEnd_Date,StockChange,IndexChange,StkSDate,FirstClose,StkEDate,LastClose,Index,IndexDate,TypeTorB,IndexDaysDifference,IndexClose
13050,74285,PPL,2016-02-29,2020-01-20,-29.03,82.11,2019-06-14,94.4,2020-01-20,67.0,NIFTY,2020-01-20,Top,1421.0,12224.55
13051,74285,PPL,2020-01-20,2020-03-24,-65.9,-39.58,2020-01-20,67.0,2020-03-24,22.85,NIFTY,2020-03-24,Bottom,64.0,7801.05
13052,74285,PPL,2020-03-24,2024-09-27,2410.07,249.85,2020-03-24,22.85,2024-09-27,573.55,NIFTY,2024-09-27,Top,1648.0,26178.95
13053,74285,PPL,2024-09-27,2025-03-04,-31.06,-16.41,2024-09-27,573.55,2025-03-04,395.4,NIFTY,2025-03-04,Bottom,158.0,22082.65
13054,74285,PPL,2025-03-04,2025-03-28,2.9,7.67,2025-03-04,395.4,2025-03-28,406.85,NIFTY,2025-03-28,Top,24.0,23519.35
13055,35715,CANTABIL,2008-10-27,2015-03-04,-51.76,304.8,2010-10-12,21.0,2015-03-04,10.13,NIFTY,2015-03-04,Top,2319.0,8922.65
13056,35715,CANTABIL,2015-03-04,2016-02-29,33.56,-25.15,2015-03-04,10.13,2016-02-29,13.53,NIFTY,2016-02-29,Bottom,362.0,6987.05
13057,35715,CANTABIL,2016-02-29,2020-01-20,308.72,82.11,2016-02-29,13.53,2020-01-20,55.3,NIFTY,2020-01-20,Top,1421.0,12224.55
13058,35715,CANTABIL,2020-01-20,2020-03-24,-20.65,-39.58,2020-01-20,55.3,2020-03-24,43.88,NIFTY,2020-03-24,Bottom,64.0,7801.05
13059,35715,CANTABIL,2020-03-24,2024-09-27,457.27,249.85,2020-03-24,43.88,2024-09-27,244.53,NIFTY,2024-09-27,Top,1648.0,26178.95
13060,35715,CANTABIL,2024-09-27,2025-03-04,-1.11,-16.41,2024-09-27,244.53,2025-03-04,241.81,NIFTY,2025-03-04,Bottom,158.0,22082.65
13061,35715,CANTABIL,2025-03-04,2025-03-28,11.29,7.67,2025-03-04,241.81,2025-03-28,269.11,NIFTY,2025-03-28,Top,24.0,23519.35
13062,40111,AHLWEST,2008-10-27,2015-03-04,-70.19,304.8,2010-08-05,420.9,2015-03-04,125.45,NIFTY,2015-03-04,Top,2319.0,8922.65
13063,40111,AHLWEST,2015-03-04,2016-02-29,1.0,-25.15,2015-03-04,125.45,2016-02-29,126.7,NIFTY,2016-02-29,Bottom,362.0,6987.05
13064,40111,AHLWEST,2016-02-29,2020-01-20,174.23,82.11,2016-02-29,126.7,2020-01-20,347.45,NIFTY,2020-01-20,Top,1421.0,12224.55
13065,40111,AHLWEST,2020-01-20,2020-03-24,-19.67,-39.58,2020-01-20,347.45,2020-03-24,279.1,NIFTY,2020-03-24,Bottom,64.0,7801.05
13066,40111,AHLWEST,2020-03-24,2024-09-27,-48.35,249.85,2020-03-24,279.1,2022-06-27,144.15,NIFTY,2024-09-27,Top,1648.0,26178.95
13067,36094,SMLT,2020-03-24,2024-09-27,76.3,249.85,2021-11-25,102.7,2024-09-27,181.06,NIFTY,2024-09-27,Top,1648.0,26178.95
13068,36094,SMLT,2024-09-27,2025-03-04,-24.88,-16.41,2024-09-27,181.06,2025-03-04,136.02,NIFTY,2025-03-04,Bottom,158.0,22082.65
13069,36094,SMLT,2025-03-04,2025-03-28,-12.57,7.67,2025-03-04,136.02,2025-03-28,118.92,NIFTY,2025-03-28,Top,24.0,23519.35
13070,28967,LOTUSEYE,2008-01-08,2008-10-27,-60.17,-64.56,2008-07-11,35.65,2008-10-27,14.2,NIFTY,2008-10-27,Bottom,293.0,2524.2
13071,28967,LOTUSEYE,2008-10-27,2015-03-04,-6.34,304.8,2008-10-27,14.2,2015-03-04,13.3,NIFTY,2015-03-04,Top,2319.0,8922.65
13072,28967,LOTUSEYE,2015-03-04,2016-02-29,19.17,-25.15,2015-03-04,13.3,2016-02-29,15.85,NIFTY,2016-02-29,Bottom,362.0,6987.05
13073,28967,LOTUSEYE,2016-02-29,2020-01-20,57.1,82.11,2016-02-29,15.85,2020-01-20,24.9,NIFTY,2020-01-20,Top,1421.0,12224.55
13074,28967,LOTUSEYE,2020-01-20,2020-03-24,1.61,-39.58,2020-01-20,24.9,2020-03-24,25.3,NIFTY,2020-03-24,Bottom,64.0,7801.05
13075,28967,LOTUSEYE,2020-03-24,2024-09-27,214.23,249.85,2020-03-24,25.3,2024-09-27,79.5,NIFTY,2024-09-27,Top,1648.0,26178.95
13076,28967,LOTUSEYE,2024-09-27,2025-03-04,-27.66,-16.41,2024-09-27,79.5,2025-03-04,57.51,NIFTY,2025-03-04,Bottom,158.0,22082.65
13077,28967,LOTUSEYE,2025-03-04,2025-03-28,16.48,7.67,2025-03-04,57.51,2025-03-28,66.99,NIFTY,2025-03-28,Top,24.0,23519.35
13078,36662,DBL,2016-02-29,2020-01-20,64.87,82.11,2016-08-11,251.75,2020-01-20,415.05,NIFTY,2020-01-20,Top,1421.0,12224.55
13079,36662,DBL,2020-01-20,2020-03-24,-46.61,-39.58,2020-01-20,415.05,2020-03-24,221.6,NIFTY,2020-03-24,Bottom,64.0,7801.05
13080,36662,DBL,2020-03-24,2024-09-27,139.03,249.85,2020-03-24,221.6,2024-09-27,529.7,NIFTY,2024-09-27,Top,1648.0,26178.95
13081,36662,DBL,2024-09-27,2025-03-04,-14.76,-16.41,2024-09-27,529.7,2025-03-04,451.5,NIFTY,2025-03-04,Bottom,158.0,22082.65
13082,36662,DBL,2025-03-04,2025-03-28,5.4,7.67,2025-03-04,451.5,2025-03-28,475.9,NIFTY,2025-03-28,Top,24.0,23519.35
13083,74458,FLUOROCHEM,2016-02-29,2020-01-20,-21.23,82.11,2019-10-16,714.0,2020-01-20,562.4,NIFTY,2020-01-20,Top,1421.0,12224.55
13084,74458,FLUOROCHEM,2020-01-20,2020-03-24,-57.07,-39.58,2020-01-20,562.4,2020-03-24,241.45,NIFTY,2020-03-24,Bottom,64.0,7801.05
13085,74458,FLUOROCHEM,2020-03-24,2024-09-27,1680.74,249.85,2020-03-24,241.45,2024-09-27,4299.6,NIFTY,2024-09-27,Top,1648.0,26178.95
13086,74458,FLUOROCHEM,2024-09-27,2025-03-04,-17.71,-16.41,2024-09-27,4299.6,2025-03-04,3538.2,NIFTY,2025-03-04,Bottom,158.0,22082.65
13087,74458,FLUOROCHEM,2025-03-04,2025-03-28,13.7,7.67,2025-03-04,3538.2,2025-03-28,4022.85,NIFTY,2025-03-28,Top,24.0,23519.35
13088,25397,UNITY,2006-06-14,2008-01-08,127.92,144.91,2006-07-03,86.04,2008-01-08,196.1,NIFTY,2008-01-08,Top,573.0,6287.85
13089,25397,UNITY,2008-01-08,2008-10-27,-84.93,-64.56,2008-01-08,196.1,2008-10-27,29.56,NIFTY,2008-10-27,Bottom,293.0,2524.2
13090,25397,UNITY,2008-10-27,2015-03-04,-13.4,304.8,2008-10-27,29.56,2015-03-04,25.6,NIFTY,2015-03-04,Top,2319.0,8922.65
13091,25397,UNITY,2015-03-04,2016-02-29,-56.45,-25.15,2015-03-04,25.6,2016-02-29,11.15,NIFTY,2016-02-29,Bottom,362.0,6987.05
13092,25397,UNITY,2016-02-29,2020-01-20,-97.31,82.11,2016-02-29,11.15,2020-01-20,0.3,NIFTY,2020-01-20,Top,1421.0,12224.55
13093,25397,UNITY,2020-01-20,2020-03-24,-16.67,-39.58,2020-01-20,0.3,2020-03-24,0.25,NIFTY,2020-03-24,Bottom,64.0,7801.05
13094,25397,UNITY,2020-03-24,2024-09-27,240.0,249.85,2020-03-24,0.25,2021-05-07,0.85,NIFTY,2024-09-27,Top,1648.0,26178.95
13095,26753,BANKNIFTY,2006-06-14,2008-01-08,178.43,144.91,2006-07-03,3719.25,2008-01-08,10355.6,NIFTY,2008-01-08,Top,573.0,6287.85
13096,26753,BANKNIFTY,2008-01-08,2008-10-27,-60.48,-64.56,2008-01-08,10355.6,2008-10-27,4092.9,NIFTY,2008-10-27,Bottom,293.0,2524.2
13097,26753,BANKNIFTY,2008-10-27,2015-03-04,379.95,304.8,2008-10-27,4092.9,2015-03-04,19643.9,NIFTY,2015-03-04,Top,2319.0,8922.65
13098,26753,BANKNIFTY,2015-03-04,2016-02-29,-29.0,-25.15,2015-03-04,19643.9,2016-02-29,13946.4,NIFTY,2016-02-29,Bottom,362.0,6987.05
13099,26753,BANKNIFTY,2016-02-29,2020-01-20,122.86,82.11,2016-02-29,13946.4,2020-01-20,31080.65,NIFTY,2020-01-20,Top,1421.0,12224.55
13100,26753,BANKNIFTY,2020-01-20,2020-03-24,-44.96,-39.58,2020-01-20,31080.65,2020-03-24,17107.3,NIFTY,2020-03-24,Bottom,64.0,7801.05
13101,26753,BANKNIFTY,2020-03-24,2024-09-27,214.69,249.85,2020-03-24,17107.3,2024-09-27,53834.3,NIFTY,2024-09-27,Top,1648.0,26178.95
13102,26753,BANKNIFTY,2024-09-27,2025-03-04,-10.38,-16.41,2024-09-27,53834.3,2025-03-04,48245.2,NIFTY,2025-03-04,Bottom,158.0,22082.65
13103,26753,BANKNIFTY,2025-03-04,2025-03-28,6.88,7.67,2025-03-04,48245.2,2025-03-28,51564.85,NIFTY,2025-03-28,Top,24.0,23519.35
13104,27576,NAGREEKCAP,2006-06-14,2008-01-08,25.44,144.91,2007-09-18,114.0,2008-01-08,143.0,NIFTY,2008-01-08,Top,573.0,6287.85
13105,27576,NAGREEKCAP,2008-01-08,2008-10-27,-85.42,-64.56,2008-01-08,143.0,2008-10-24,20.85,NIFTY,2008-10-27,Bottom,293.0,2524.2
13106,27576,NAGREEKCAP,2008-10-27,2015-03-04,-22.58,304.8,2008-10-28,21.7,2015-03-03,16.8,NIFTY,2015-03-04,Top,2319.0,8922.65
13107,27576,NAGREEKCAP,2015-03-04,2016-02-29,-18.71,-25.15,2015-03-05,15.5,2016-02-17,12.6,NIFTY,2016-02-29,Bottom,362.0,6987.05
13108,27576,NAGREEKCAP,2016-02-29,2020-01-20,-39.53,82.11,2016-03-03,12.9,2020-01-20,7.8,NIFTY,2020-01-20,Top,1421.0,12224.55
13109,27576,NAGREEKCAP,2020-01-20,2020-03-24,-46.15,-39.58,2020-01-20,7.8,2020-03-24,4.2,NIFTY,2020-03-24,Bottom,64.0,7801.05
13110,27576,NAGREEKCAP,2020-03-24,2024-09-27,543.57,249.85,2020-03-24,4.2,2024-09-27,27.03,NIFTY,2024-09-27,Top,1648.0,26178.95
13111,27576,NAGREEKCAP,2024-09-27,2025-03-04,4.37,-16.41,2024-09-27,27.03,2025-03-04,28.21,NIFTY,2025-03-04,Bottom,158.0,22082.65
13112,27576,NAGREEKCAP,2025-03-04,2025-03-28,-15.63,7.67,2025-03-04,28.21,2025-03-28,23.8,NIFTY,2025-03-28,Top,24.0,23519.35
13113,26839,EDUCOMP,2006-06-14,2008-01-08,1043.4,144.91,2006-07-03,76.96,2008-01-08,879.96,NIFTY,2008-01-08,Top,573.0,6287.85
13114,26839,EDUCOMP,2008-01-08,2008-10-27,-58.04,-64.56,2008-01-08,879.96,2008-10-27,369.21,NIFTY,2008-10-27,Bottom,293.0,2524.2
13115,26839,EDUCOMP,2008-10-27,2015-03-04,-94.45,304.8,2008-10-27,369.21,2015-03-04,20.5,NIFTY,2015-03-04,Top,2319.0,8922.65
13116,26839,EDUCOMP,2015-03-04,2016-02-29,-42.2,-25.15,2015-03-04,20.5,2016-02-29,11.85,NIFTY,2016-02-29,Bottom,362.0,6987.05
13117,26839,EDUCOMP,2016-02-29,2020-01-20,-91.14,82.11,2016-02-29,11.85,2020-01-20,1.05,NIFTY,2020-01-20,Top,1421.0,12224.55
13118,26839,EDUCOMP,2020-01-20,2020-03-24,-23.81,-39.58,2020-01-20,1.05,2020-03-24,0.8,NIFTY,2020-03-24,Bottom,64.0,7801.05
13119,26839,EDUCOMP,2020-03-24,2024-09-27,188.75,249.85,2020-03-24,0.8,2024-09-23,2.31,NIFTY,2024-09-27,Top,1648.0,26178.95
13120,26839,EDUCOMP,2024-09-27,2025-03-04,-25.66,-16.41,2024-09-30,2.26,2025-03-03,1.68,NIFTY,2025-03-04,Bottom,158.0,22082.65
13121,26839,EDUCOMP,2025-03-04,2025-03-28,-8.0,7.67,2025-03-10,1.75,2025-03-24,1.61,NIFTY,2025-03-28,Top,24.0,23519.35
13122,27763,STARCEMENT,2016-02-29,2020-01-20,-28.76,82.11,2017-06-16,130.2,2020-01-20,92.75,NIFTY,2020-01-20,Top,1421.0,12224.55
13123,27763,STARCEMENT,2020-01-20,2020-03-24,-25.12,-39.58,2020-01-20,92.75,2020-03-24,69.45,NIFTY,2020-03-24,Bottom,64.0,7801.05
13124,27763,STARCEMENT,2020-03-24,2024-09-27,193.68,249.85,2020-03-24,69.45,2024-09-27,203.96,NIFTY,2024-09-27,Top,1648.0,26178.95
13125,27763,STARCEMENT,2024-09-27,2025-03-04,3.16,-16.41,2024-09-27,203.96,2025-03-04,210.4,NIFTY,2025-03-04,Bottom,158.0,22082.65
13126,27763,STARCEMENT,2025-03-04,2025-03-28,2.2,7.67,2025-03-04,210.4,2025-03-28,215.02,NIFTY,2025-03-28,Top,24.0,23519.35
13127,25537,ENIL,2006-06-14,2008-01-08,223.98,144.91,2006-07-03,191.85,2008-01-08,621.55,NIFTY,2008-01-08,Top,573.0,6287.85
13128,25537,ENIL,2008-01-08,2008-10-27,-79.02,-64.56,2008-01-08,621.55,2008-10-27,130.4,NIFTY,2008-10-27,Bottom,293.0,2524.2
13129,25537,ENIL,2008-10-27,2015-03-04,367.56,304.8,2008-10-27,130.4,2015-03-04,609.7,NIFTY,2015-03-04,Top,2319.0,8922.65
13130,25537,ENIL,2015-03-04,2016-02-29,4.12,-25.15,2015-03-04,609.7,2016-02-29,634.8,NIFTY,2016-02-29,Bottom,362.0,6987.05
13131,25537,ENIL,2016-02-29,2020-01-20,-58.39,82.11,2016-02-29,634.8,2020-01-20,264.15,NIFTY,2020-01-20,Top,1421.0,12224.55
13132,25537,ENIL,2020-01-20,2020-03-24,-58.32,-39.58,2020-01-20,264.15,2020-03-24,110.1,NIFTY,2020-03-24,Bottom,64.0,7801.05
13133,25537,ENIL,2020-03-24,2024-09-27,100.24,249.85,2020-03-24,110.1,2024-09-27,220.46,NIFTY,2024-09-27,Top,1648.0,26178.95
13134,25537,ENIL,2024-09-27,2025-03-04,-39.73,-16.41,2024-09-27,220.46,2025-03-04,132.87,NIFTY,2025-03-04,Bottom,158.0,22082.65
13135,25537,ENIL,2025-03-04,2025-03-28,-6.05,7.67,2025-03-04,132.87,2025-03-28,124.83,NIFTY,2025-03-28,Top,24.0,23519.35
13136,25991,SKIPPER,2015-03-04,2016-02-29,-26.92,-25.15,2015-05-27,168.18,2016-02-29,122.9,NIFTY,2016-02-29,Bottom,362.0,6987.05
13137,25991,SKIPPER,2016-02-29,2020-01-20,-59.74,82.11,2016-02-29,122.9,2020-01-20,49.48,NIFTY,2020-01-20,Top,1421.0,12224.55
13138,25991,SKIPPER,2020-01-20,2020-03-24,-64.85,-39.58,2020-01-20,49.48,2020-03-24,17.39,NIFTY,2020-03-24,Bottom,64.0,7801.05
13139,25991,SKIPPER,2020-03-24,2024-09-27,2588.61,249.85,2020-03-24,17.39,2024-09-27,467.55,NIFTY,2024-09-27,Top,1648.0,26178.95
13140,25991,SKIPPER,2024-09-27,2025-03-04,-15.19,-16.41,2024-09-27,467.55,2025-03-04,396.55,NIFTY,2025-03-04,Bottom,158.0,22082.65
13141,25991,SKIPPER,2025-03-04,2025-03-28,10.26,7.67,2025-03-04,396.55,2025-03-28,437.25,NIFTY,2025-03-28,Top,24.0,23519.35
13142,27325,JHS,2006-06-14,2008-01-08,21.26,144.91,2006-10-21,56.21,2008-01-08,68.16,NIFTY,2008-01-08,Top,573.0,6287.85
13143,27325,JHS,2008-01-08,2008-10-27,-81.47,-64.56,2008-01-08,68.16,2008-10-27,12.63,NIFTY,2008-10-27,Bottom,293.0,2524.2
13144,27325,JHS,2008-10-27,2015-03-04,-39.03,304.8,2008-10-27,12.63,2015-02-24,7.7,NIFTY,2015-03-04,Top,2319.0,8922.65
13145,27325,JHS,2015-03-04,2016-02-29,147.39,-25.15,2015-03-30,8.04,2016-02-29,19.89,NIFTY,2016-02-29,Bottom,362.0,6987.05
13146,27325,JHS,2016-02-29,2020-01-20,-24.84,82.11,2016-02-29,19.89,2020-01-20,14.95,NIFTY,2020-01-20,Top,1421.0,12224.55
13147,27325,JHS,2020-01-20,2020-03-24,-53.44,-39.58,2020-01-20,14.95,2020-03-24,6.96,NIFTY,2020-03-24,Bottom,64.0,7801.05
13148,27325,JHS,2020-03-24,2024-09-27,330.75,249.85,2020-03-24,6.96,2024-09-27,29.98,NIFTY,2024-09-27,Top,1648.0,26178.95
13149,27325,JHS,2024-09-27,2025-03-04,-56.47,-16.41,2024-09-27,29.98,2025-03-04,13.05,NIFTY,2025-03-04,Bottom,158.0,22082.65
13150,27325,JHS,2025-03-04,2025-03-28,-14.33,7.67,2025-03-04,13.05,2025-03-28,11.18,NIFTY,2025-03-28,Top,24.0,23519.35
13151,30186,CNXPSE,2006-06-14,2008-01-08,113.88,144.91,2006-07-03,2124.16,2008-01-08,4543.18,NIFTY,2008-01-08,Top,573.0,6287.85
13152,30186,CNXPSE,2008-01-08,2008-10-27,-59.32,-64.56,2008-01-08,4543.18,2008-10-27,1847.97,NIFTY,2008-10-27,Bottom,293.0,2524.2
13153,30186,CNXPSE,2008-10-27,2015-03-04,94.7,304.8,2008-10-27,1847.97,2015-03-04,3598.0,NIFTY,2015-03-04,Top,2319.0,8922.65
13154,30186,CNXPSE,2015-03-04,2016-02-29,-27.49,-25.15,2015-03-04,3598.0,2016-02-29,2608.8,NIFTY,2016-02-29,Bottom,362.0,6987.05
13155,30186,CNXPSE,2016-02-29,2020-01-20,22.75,82.11,2016-02-29,2608.8,2020-01-20,3202.4,NIFTY,2020-01-20,Top,1421.0,12224.55
13156,30186,CNXPSE,2020-01-20,2020-03-24,-37.17,-39.58,2020-01-20,3202.4,2020-03-24,2012.15,NIFTY,2020-03-24,Bottom,64.0,7801.05
13157,30186,CNXPSE,2020-03-24,2024-09-27,461.8,249.85,2020-03-24,2012.15,2024-09-27,11304.35,NIFTY,2024-09-27,Top,1648.0,26178.95
13158,30186,CNXPSE,2024-09-27,2025-03-04,-26.69,-16.41,2024-09-27,11304.35,2025-03-04,8287.25,NIFTY,2025-03-04,Bottom,158.0,22082.65
13159,30186,CNXPSE,2025-03-04,2025-03-28,12.74,7.67,2025-03-04,8287.25,2025-03-28,9342.7,NIFTY,2025-03-28,Top,24.0,23519.35
13160,74090,SWSOLAR,2016-02-29,2020-01-20,-57.33,82.11,2019-08-20,726.2,2020-01-20,309.85,NIFTY,2020-01-20,Top,1421.0,12224.55
13161,74090,SWSOLAR,2020-01-20,2020-03-24,-70.95,-39.58,2020-01-20,309.85,2020-03-24,90.0,NIFTY,2020-03-24,Bottom,64.0,7801.05
13162,74090,SWSOLAR,2020-03-24,2024-09-27,620.83,249.85,2020-03-24,90.0,2024-09-27,648.75,NIFTY,2024-09-27,Top,1648.0,26178.95
13163,74090,SWSOLAR,2024-09-27,2025-03-04,-61.48,-16.41,2024-09-27,648.75,2025-03-04,249.9,NIFTY,2025-03-04,Bottom,158.0,22082.65
13164,74090,SWSOLAR,2025-03-04,2025-03-28,0.18,7.67,2025-03-04,249.9,2025-03-28,250.35,NIFTY,2025-03-28,Top,24.0,23519.35
13165,38025,OBEROIRLTY,2008-10-27,2015-03-04,10.76,304.8,2010-10-20,282.9,2015-03-04,313.35,NIFTY,2015-03-04,Top,2319.0,8922.65
13166,38025,OBEROIRLTY,2015-03-04,2016-02-29,-26.49,-25.15,2015-03-04,313.35,2016-02-29,230.35,NIFTY,2016-02-29,Bottom,362.0,6987.05
13167,38025,OBEROIRLTY,2016-02-29,2020-01-20,135.9,82.11,2016-02-29,230.35,2020-01-20,543.4,NIFTY,2020-01-20,Top,1421.0,12224.55
13168,38025,OBEROIRLTY,2020-01-20,2020-03-24,-24.57,-39.58,2020-01-20,543.4,2020-03-24,409.9,NIFTY,2020-03-24,Bottom,64.0,7801.05
13169,38025,OBEROIRLTY,2020-03-24,2024-09-27,362.76,249.85,2020-03-24,409.9,2024-09-27,1896.85,NIFTY,2024-09-27,Top,1648.0,26178.95
13170,38025,OBEROIRLTY,2024-09-27,2025-03-04,-20.13,-16.41,2024-09-27,1896.85,2025-03-04,1515.0,NIFTY,2025-03-04,Bottom,158.0,22082.65
13171,38025,OBEROIRLTY,2025-03-04,2025-03-28,8.08,7.67,2025-03-04,1515.0,2025-03-28,1637.4,NIFTY,2025-03-28,Top,24.0,23519.35
13172,35717,DBREALTY,2008-10-27,2015-03-04,-83.77,304.8,2010-02-24,456.2,2015-03-04,74.05,NIFTY,2015-03-04,Top,2319.0,8922.65
13173,35717,DBREALTY,2015-03-04,2016-02-29,-49.7,-25.15,2015-03-04,74.05,2016-02-29,37.25,NIFTY,2016-02-29,Bottom,362.0,6987.05
13174,35717,DBREALTY,2016-02-29,2020-01-20,-69.8,82.11,2016-02-29,37.25,2020-01-20,11.25,NIFTY,2020-01-20,Top,1421.0,12224.55
13175,35717,DBREALTY,2020-01-20,2020-03-24,-54.22,-39.58,2020-01-20,11.25,2020-03-24,5.15,NIFTY,2020-03-24,Bottom,64.0,7801.05
13176,35717,DBREALTY,2020-03-24,2024-09-27,3666.21,249.85,2020-03-24,5.15,2024-09-27,193.96,NIFTY,2024-09-27,Top,1648.0,26178.95
13177,35717,DBREALTY,2024-09-27,2025-03-04,-37.49,-16.41,2024-09-27,193.96,2025-03-04,121.24,NIFTY,2025-03-04,Bottom,158.0,22082.65
13178,35717,DBREALTY,2025-03-04,2025-03-28,24.24,7.67,2025-03-04,121.24,2025-03-28,150.63,NIFTY,2025-03-28,Top,24.0,23519.35
13179,27341,VOLTAMP,2006-06-14,2008-01-08,315.69,144.91,2006-09-20,416.45,2008-01-08,1731.15,NIFTY,2008-01-08,Top,573.0,6287.85
13180,27341,VOLTAMP,2008-01-08,2008-10-27,-79.91,-64.56,2008-01-08,1731.15,2008-10-27,347.8,NIFTY,2008-10-27,Bottom,293.0,2524.2
13181,27341,VOLTAMP,2008-10-27,2015-03-04,101.19,304.8,2008-10-27,347.8,2015-03-04,699.75,NIFTY,2015-03-04,Top,2319.0,8922.65
13182,27341,VOLTAMP,2015-03-04,2016-02-29,-1.99,-25.15,2015-03-04,699.75,2016-02-29,685.85,NIFTY,2016-02-29,Bottom,362.0,6987.05
13183,27341,VOLTAMP,2016-02-29,2020-01-20,91.67,82.11,2016-02-29,685.85,2020-01-20,1314.55,NIFTY,2020-01-20,Top,1421.0,12224.55
13184,27341,VOLTAMP,2020-01-20,2020-03-24,-40.79,-39.58,2020-01-20,1314.55,2020-03-24,778.35,NIFTY,2020-03-24,Bottom,64.0,7801.05
13185,27341,VOLTAMP,2020-03-24,2024-09-27,1607.46,249.85,2020-03-24,778.35,2024-09-27,13290.0,NIFTY,2024-09-27,Top,1648.0,26178.95
13186,27341,VOLTAMP,2024-09-27,2025-03-04,-50.22,-16.41,2024-09-27,13290.0,2025-03-04,6615.15,NIFTY,2025-03-04,Bottom,158.0,22082.65
13187,27341,VOLTAMP,2025-03-04,2025-03-28,7.88,7.67,2025-03-04,6615.15,2025-03-28,7136.35,NIFTY,2025-03-28,Top,24.0,23519.35
13188,33760,STARHEALTH,2020-03-24,2024-09-27,-32.19,249.85,2021-12-10,906.85,2024-09-27,614.95,NIFTY,2024-09-27,Top,1648.0,26178.95
13189,33760,STARHEALTH,2024-09-27,2025-03-04,-41.63,-16.41,2024-09-27,614.95,2025-03-04,358.95,NIFTY,2025-03-04,Bottom,158.0,22082.65
13190,33760,STARHEALTH,2025-03-04,2025-03-28,-0.64,7.67,2025-03-04,358.95,2025-03-28,356.65,NIFTY,2025-03-28,Top,24.0,23519.35
13191,78612,MOS,2020-03-24,2024-09-27,263.23,249.85,2023-04-18,94.5,2024-09-27,343.25,NIFTY,2024-09-27,Top,1648.0,26178.95
13192,78612,MOS,2024-09-27,2025-03-04,-24.65,-16.41,2024-09-27,343.25,2025-03-04,258.65,NIFTY,2025-03-04,Bottom,158.0,22082.65
13193,78612,MOS,2025-03-04,2025-03-28,1.1,7.67,2025-03-04,258.65,2025-03-28,261.5,NIFTY,2025-03-28,Top,24.0,23519.35
13194,78655,SPECTSTM,2020-03-24,2024-09-27,-13.62,249.85,2023-06-22,147.25,2024-09-27,127.2,NIFTY,2024-09-27,Top,1648.0,26178.95
13195,78655,SPECTSTM,2024-09-27,2025-03-04,-13.99,-16.41,2024-09-27,127.2,2025-03-04,109.4,NIFTY,2025-03-04,Bottom,158.0,22082.65
13196,78655,SPECTSTM,2025-03-04,2025-03-28,50.46,7.67,2025-03-04,109.4,2025-03-28,164.6,NIFTY,2025-03-28,Top,24.0,23519.35
13197,26840,SFL,2016-02-29,2020-01-20,35.28,82.11,2016-12-09,516.0,2020-01-20,698.05,NIFTY,2020-01-20,Top,1421.0,12224.55
13198,26840,SFL,2020-01-20,2020-03-24,-14.31,-39.58,2020-01-20,698.05,2020-03-24,598.15,NIFTY,2020-03-24,Bottom,64.0,7801.05
13199,26840,SFL,2020-03-24,2024-09-27,50.22,249.85,2020-03-24,598.15,2024-09-27,898.55,NIFTY,2024-09-27,Top,1648.0,26178.95
13200,26840,SFL,2024-09-27,2025-03-04,-19.64,-16.41,2024-09-27,898.55,2025-03-04,722.05,NIFTY,2025-03-04,Bottom,158.0,22082.65
13201,26840,SFL,2025-03-04,2025-03-28,-1.67,7.67,2025-03-04,722.05,2025-03-28,710.0,NIFTY,2025-03-28,Top,24.0,23519.35
13202,26866,GVKPIL,2020-03-24,2024-09-27,14.91,249.85,2022-08-12,5.7,2024-09-27,6.55,NIFTY,2024-09-27,Top,1648.0,26178.95
13203,26866,GVKPIL,2024-09-27,2025-03-04,-41.98,-16.41,2024-09-27,6.55,2025-03-04,3.8,NIFTY,2025-03-04,Bottom,158.0,22082.65
13204,26866,GVKPIL,2025-03-04,2025-03-28,-18.42,7.67,2025-03-04,3.8,2025-03-28,3.1,NIFTY,2025-03-28,Top,24.0,23519.35
13205,39082,KARMAENG,2008-10-27,2015-03-04,20.1,304.8,2011-06-28,20.9,2015-03-04,25.1,NIFTY,2015-03-04,Top,2319.0,8922.65
13206,39082,KARMAENG,2015-03-04,2016-02-29,-33.07,-25.15,2015-03-04,25.1,2016-02-29,16.8,NIFTY,2016-02-29,Bottom,362.0,6987.05
13207,39082,KARMAENG,2016-02-29,2020-01-20,-13.69,82.11,2016-02-29,16.8,2020-01-20,14.5,NIFTY,2020-01-20,Top,1421.0,12224.55
13208,39082,KARMAENG,2020-01-20,2020-03-24,-21.72,-39.58,2020-01-20,14.5,2020-03-20,11.35,NIFTY,2020-03-24,Bottom,64.0,7801.05
13209,39082,KARMAENG,2020-03-24,2024-09-27,591.02,249.85,2020-03-25,10.8,2024-09-27,74.63,NIFTY,2024-09-27,Top,1648.0,26178.95
13210,39082,KARMAENG,2024-09-27,2025-03-04,-38.59,-16.41,2024-09-27,74.63,2025-03-04,45.83,NIFTY,2025-03-04,Bottom,158.0,22082.65
13211,39082,KARMAENG,2025-03-04,2025-03-28,12.37,7.67,2025-03-04,45.83,2025-03-28,51.5,NIFTY,2025-03-28,Top,24.0,23519.35
13212,74862,FAIRCHEMOR,2020-03-24,2024-09-27,88.09,249.85,2020-12-24,650.65,2024-09-27,1223.8,NIFTY,2024-09-27,Top,1648.0,26178.95
13213,74862,FAIRCHEMOR,2024-09-27,2025-03-04,-30.44,-16.41,2024-09-27,1223.8,2025-03-04,851.3,NIFTY,2025-03-04,Bottom,158.0,22082.65
